,Date.time,Mean,Upper,Lower,Squared Error,Absolute Error,Turbine
176,2021-03-10 17:20:00,2078.7348179313503,2196.469134932809,1966.775318900976,100.3334770019474,10.016659972363414,4
177,2021-03-10 23:10:00,2068.5446106711433,2192.0952755493604,1958.7922414049049,406.961919700788,20.17329719457848,4
178,2021-03-11 13:30:00,2051.048779432681,2152.215669512042,1950.6437129010176,6942.668118554043,83.32267469635167,4
179,2021-03-11 15:40:00,2047.375658461639,2154.374162311784,1930.5353609991532,795.6503444540308,28.20727467257393,4
180,2021-03-11 17:00:00,2052.7828128199894,2139.2202779169816,1960.7686344607985,1651.1360888582897,40.63417390397262,4
181,2021-03-11 18:10:00,2031.548522882079,2132.4106607449494,1934.3619103808653,468.0387900132262,21.63420416870531,4
182,2021-03-12 00:50:00,1981.4263212572912,2096.738889044164,1869.0888700259025,3863.10314961382,62.15386673099124,4
183,2021-03-12 01:00:00,1983.520998953925,2080.2459003992644,1886.0616647539955,1493.9944915004107,38.652224923028825,4
184,2021-03-12 01:40:00,1950.148192595566,2037.7172138832848,1849.318572529669,1158.982784099588,34.043836213029635,4
185,2021-03-12 03:50:00,955.0196258865512,1047.9695618553214,854.0014242334773,12625.639327940353,112.3638702071994,4
186,2021-03-12 11:10:00,2047.886120929595,2151.7383145046715,1922.2339037465472,133.7531007013624,11.565167560453348,4
187,2021-03-12 12:50:00,2007.189993519976,2093.985805294397,1902.9576362685557,7488.192287309258,86.53434166450484,4
188,2021-03-12 13:10:00,2030.8789288791963,2142.0667267135336,1928.5355544756596,422.5063959493817,20.55496037333523,4
189,2021-03-12 17:10:00,1947.9173792949969,2059.563261695503,1844.0030150433931,2454.098408991985,49.53885756647992,4
190,2021-03-12 19:30:00,1628.2985912709478,1727.465081696726,1523.2137968189136,1351.025590511919,36.756300011180656,4
191,2021-03-13 02:00:00,2062.4426553335365,2158.9291089413305,1957.0868711912228,149.40595602831,12.22317291165882,4
192,2021-01-20 16:30:00,1974.4234163456872,2068.3464175959252,1852.085383515996,3343.4902559921898,57.82292154493916,5
193,2021-01-20 17:10:00,1891.943925909971,1985.2542139649595,1797.0762270184157,7415.857581268827,86.11537366387506,5
194,2021-01-20 20:00:00,1962.8958702202328,2062.225562540785,1870.3448660187012,5280.358783046208,72.66607725098561,5
195,2021-01-20 22:10:00,2011.813008007489,2111.0213576704023,1900.2007510236208,490.6215692048582,22.149978988813015,5
