index,Wind.speed.me,Wind.dir.sin.me,Wind.dir.cos.me,Nacelle.ambient.temp.me,turbine
54186,5.63668966293335,-0.8118429198427809,-0.5838759059090793,12.163888931274414,1
54218,7.138699054718018,-0.6880688107409519,-0.7256454448871928,9.920000076293944,1
54364,6.977479457855225,-0.7535293577580909,-0.6574142582851995,13.875,1
54406,9.609237670898438,-0.6294807766731783,-0.7770160563327712,18.059999465942383,1
54409,8.042024612426758,-0.5394480392399695,-0.8420188910945836,18.59749984741211,1
54490,5.375669956207275,0.22709338070172846,-0.973872987838486,15.140000343322754,1
54518,4.152660846710205,0.8878524439827922,-0.46012828397500505,13.65250015258789,1
54568,3.8262763023376474,0.8908406435729669,-0.4543159118482448,16.28499984741211,1
54611,6.53693962097168,0.439964855375084,-0.8980149920991194,15.315000534057615,1
54648,9.001371383666992,0.2762253350001815,-0.961092900974738,17.482500076293945,1
54683,10.533909797668455,0.08565217368286004,-0.9963251001271629,18.80500030517578,1
54751,9.402377128601074,0.16752006359967422,-0.9858686668575897,13.19499969482422,1
54769,10.382316589355469,-0.1094580048384143,-0.9939914210780663,14.666666984558104,1
54787,13.164884567260742,-0.19595115838677782,-0.9806136566083913,16.200000762939453,1
54805,11.8063325881958,-0.1185999709354907,-0.9929421165879211,16.424999237060547,1
54949,11.099695205688477,-0.14230728956919764,-0.9898225271913489,23.170000076293945,1
55012,10.281516075134276,-0.5911676767684534,-0.8065486829350039,18.229999542236328,1
55102,10.404622077941896,0.15104486456896804,0.9885269085297285,9.015000343322754,1
55166,7.442418575286865,0.28227128829556336,0.9593346234781496,9.020000457763672,1
55177,7.7834858894348145,0.26564538013350736,0.9640708127589613,9.297500610351562,1
55258,5.540857315063477,0.662951683492502,0.7486621837347319,11.3100004196167,1
55468,5.28864860534668,-0.5607043566655279,-0.8280160773899843,12.1225004196167,1
55877,6.085729122161865,-0.9977063319389202,-0.06769102753677957,12.786842346191406,1
56066,7.514069557189941,-0.9631252160537636,-0.2690535600979689,11.614999771118164,1
56116,4.999240875244141,-0.9971344041476166,0.07565038046948377,17.959999084472656,1
56221,5.972138404846191,-0.422323292114056,0.906445275203057,9.017499923706056,1
56246,6.179577350616455,-0.16947968722080778,0.9855336806114428,12.465789794921877,1
56267,4.393008232116699,-0.8978315434826446,0.44033909606980404,12.9399995803833,1
58094,6.721413612365723,-0.13660844550401624,-0.990625122141053,10.105000495910645,1
