,index,Wind.speed.me,Wind.dir.sin.me,Wind.dir.cos.me,Nacelle.ambient.temp.me,turbine,Power.me
37,2067,4.671424388885498,-0.91610405051181,-0.4009406048729103,13.292499542236328,1,162.51907348632812
38,2263,8.747136116027832,-0.7476684006679556,-0.6640722570945283,15.81999969482422,1,1281.024169921875
39,2437,9.53722858428955,-0.919394820389518,-0.3933359432354562,12.21500015258789,1,1483.84375
40,2600,8.752147674560547,-0.39321351492308,-0.9194471880874054,11.807499885559082,1,1273.2767333984375
41,2613,9.415349960327148,-0.5390611628189237,-0.8422666221217067,14.037500381469728,1,1390.4786376953125
42,2757,8.359373092651367,-0.5822815543199634,-0.8129872025430213,16.364999771118164,1,975.5908203125
43,2835,5.844169616699219,-0.4317906497086686,-0.9019738548451202,18.51749992370605,1,314.6957702636719
44,2877,8.51941204071045,0.1071440932127728,-0.9942435030160433,14.327500343322754,1,1029.5218505859375
45,2888,5.63900899887085,-0.1849199204562451,-0.982753592218546,13.414999961853027,1,311.46466064453125
46,2913,8.312195777893066,-0.1897033161701164,-0.9818414596227136,13.902499198913574,1,1024.3310546875
47,2938,6.596240520477295,-0.5077726287012039,-0.8614911244707454,15.489999771118164,1,494.880126953125
48,3151,12.996871948242188,-0.6136544825912027,-0.7895746804424033,13.58750057220459,1,2052.908447265625
49,3327,2.388457059860229,0.5402773089608697,0.8414870346131311,10.44499969482422,1,23.94077682495117
50,3353,3.764694929122925,0.9875912475755468,-0.1570462597841007,9.90999984741211,1,75.7623519897461
51,3535,6.24880838394165,0.6212829317602104,-0.7835863186040436,15.545000076293944,1,397.0855712890625
52,3544,7.30967378616333,0.3175478553402867,-0.9482422473022304,16.399999618530273,1,664.6217041015625
53,3618,6.0385284423828125,-0.0275974971935871,-0.9996191165382192,11.800000190734863,1,376.8694763183594
54,3769,9.381590843200684,-0.2861595650343128,-0.9581819781958816,13.58750057220459,1,1475.5953369140625
55,3780,11.239579200744627,-0.2655321365682857,-0.9641020093586992,12.592500686645508,1,1929.9129638671875
56,3786,12.493627548217772,-0.2076441531770204,-0.9782044293762924,12.829999923706056,1,2022.850830078125
57,3815,12.144298553466797,-0.4716698678345165,-0.8817752183958051,14.05500030517578,1,2011.0159912109373
58,3885,13.352684020996094,-0.9597964565146696,-0.2806969220741185,11.44499969482422,1,2045.5548095703125
59,4279,7.725523471832275,-0.6435027922141758,-0.7654437643697669,17.399999618530273,1,870.192138671875
60,4294,11.1353178024292,-0.6679004636014556,-0.7442506101582723,16.375,1,1986.1378173828125
61,4375,5.861471652984619,-0.9972713803972808,0.0738227189996549,15.125,1,416.0372009277344
62,4455,4.351497650146484,-0.9445325282928804,-0.3284178786190835,11.963157653808594,1,123.8382339477539
63,4524,0.9446072578430176,-0.8905701300220461,0.4548459558053868,13.567500114440918,1,-0.727694034576416
64,4669,3.110589504241944,-0.0027292040969983,0.9999962757155632,12.522500038146973,1,29.061567306518555
65,4691,4.906986713409424,-0.9266459737414428,0.3759351531165626,13.890000343322754,1,215.23812866210935
66,4794,10.348295211791992,-0.9960520803601786,-0.0887707902981631,8.119999885559082,1,1940.2213134765625
67,5069,6.042641639709473,0.1069002413423548,0.9942697513255376,5.217499732971191,1,350.37255859375
68,5109,0.96936696767807,-0.8701111431421492,0.4928555554925421,10.4975004196167,1,-0.4011920094490051
69,5259,5.925050735473633,-0.7017212259557695,-0.7124516271601404,13.02750015258789,1,374.4653625488281
70,5309,5.687090396881104,-0.8634420099591753,-0.5044481097572469,11.0625,1,393.086181640625
71,5428,6.080248832702637,-0.6655539667779599,-0.7463497285496407,13.505000114440918,1,391.8093872070313
72,5509,5.725461959838867,-0.7453987430490913,0.6666188670153544,9.4350004196167,1,311.7687683105469
73,5523,4.2437520027160645,-0.7330072578230779,0.6802208170724356,10.012499809265137,1,99.14498901367188
74,5729,5.7826762199401855,-0.6097037427227328,-0.7926293876143451,10.302499771118164,1,290.2801818847656
75,5818,4.306870460510254,-0.6248149916268375,0.7807728390757167,10.800000190734863,1,180.57925415039065
